调仓日,期末,代码,名称,买入价,卖出价,股数,止损日,区间收益
20190925,20190930,000100.SZ,TCL科技,3.78,3.55,27400,,-0.0608
20190925,20190930,000895.SZ,双汇发展,24.12,24.15,4300,,0.0012
20190925,20190930,601155.SH,新城控股,26.0,27.94,4000,,0.0746
20190925,20190930,600406.SH,国电南瑞,21.41,20.43,4800,,-0.0458
20190925,20190930,600016.SH,民生银行,6.04,6.03,17100,,-0.0017
20190925,20190930,601229.SH,上海银行,9.16,9.37,11300,,0.0229
20190925,20190930,601009.SH,南京银行,8.11,8.54,12800,,0.053
20190925,20190930,601288.SH,农业银行,3.48,3.48,29800,,0.0
20190930,20191009,601155.SH,新城控股,27.94,28.36,3700,,0.015
20190930,20191009,000895.SZ,双汇发展,24.15,24.15,4300,,0.0
20190930,20191009,600028.SH,中国石化,5.0,4.98,20700,,-0.004
20190930,20191009,601009.SH,南京银行,8.54,8.71,12100,,0.0199
20190930,20191009,601229.SH,上海银行,9.37,9.38,11100,,0.0011
20190930,20191009,600019.SH,宝钢股份,5.91,5.86,17500,,-0.0085
20190930,20191009,002607.SZ,中公教育,16.7,16.26,6200,,-0.0263
20190930,20191009,600703.SH,三安光电,14.54,13.85,7100,,-0.0475
20190930,20191009,601398.SH,工商银行,5.53,5.53,18700,,0.0
20190930,20191009,601288.SH,农业银行,3.48,3.47,29800,,-0.0029
20191009,20191016,601155.SH,新城控股,28.36,29.35,3600,,0.0349
20191009,20191016,601009.SH,南京银行,8.71,9.18,11800,,0.054
20191009,20191016,601229.SH,上海银行,9.38,9.98,11000,,0.064
20191009,20191016,000895.SZ,双汇发展,24.15,25.41,4300,,0.0522
20191009,20191016,600028.SH,中国石化,4.98,5.05,20700,,0.0141
20191009,20191016,600383.SH,金地集团,12.02,13.02,8600,,0.0832
20191009,20191016,600048.SH,保利发展,15.08,15.67,6800,,0.0391
20191009,20191016,601398.SH,工商银行,5.53,5.75,18600,,0.0398
20191009,20191016,600019.SH,宝钢股份,5.86,5.98,17600,,0.0205
20191009,20191016,601818.SH,光大银行,4.07,4.62,25300,,0.1351
20191016,20191023,601229.SH,上海银行,9.98,9.6,10900,,-0.0381
20191016,20191023,601166.SH,兴业银行,19.1,18.96,5700,,-0.0073
20191016,20191023,601169.SH,北京银行,5.7,5.57,19000,,-0.0228
20191016,20191023,601009.SH,南京银行,9.18,8.88,11800,,-0.0327
20191016,20191023,600016.SH,民生银行,6.28,6.18,17300,,-0.0159
20191016,20191023,601155.SH,新城控股,29.35,32.87,3700,,0.1199
20191016,20191023,600919.SH,江苏银行,7.25,7.04,15000,,-0.029
20191016,20191023,601398.SH,工商银行,5.75,5.79,18900,,0.007
20191016,20191023,601328.SH,交通银行,5.73,5.67,18900,,-0.0105
20191016,20191023,601288.SH,农业银行,3.6,3.61,29800,,0.0028
20191023,20191030,601155.SH,新城控股,32.87,33.15,3300,,0.0085
20191023,20191030,000895.SZ,双汇发展,27.03,29.7,4000,,0.0988
20191023,20191030,601288.SH,农业银行,3.61,3.61,29900,,0.0
20191023,20191030,601398.SH,工商银行,5.79,5.92,18700,,0.0225
20191023,20191030,601166.SH,兴业银行,18.96,18.88,5700,,-0.0042
20191023,20191030,601939.SH,建设银行,7.33,7.3,14700,,-0.0041
20191023,20191030,601988.SH,中国银行,3.69,3.69,29300,,0.0
20191023,20191030,601169.SH,北京银行,5.57,5.53,19400,,-0.0072
20191023,20191030,601009.SH,南京银行,8.88,8.69,12200,,-0.0214
20191023,20191030,601998.SH,中信银行,6.29,6.21,17100,,-0.0127
20191030,20191106,601155.SH,新城控股,33.15,33.04,3300,,-0.0033
20191030,20191106,000895.SZ,双汇发展,29.7,32.5,3700,,0.0943
20191030,20191106,601398.SH,工商银行,5.92,5.91,18400,,-0.0017
20191030,20191106,601288.SH,农业银行,3.61,3.66,30200,,0.0139
20191030,20191106,600019.SH,宝钢股份,5.88,5.71,18500,,-0.0289
20191030,20191106,601988.SH,中国银行,3.69,3.71,29500,,0.0054
20191030,20191106,601998.SH,中信银行,6.21,6.41,17500,,0.0322
20191030,20191106,002607.SZ,中公教育,18.83,19.97,5800,,0.0605
20191030,20191106,600028.SH,中国石化,4.99,4.94,21800,,-0.01
20191030,20191106,601328.SH,交通银行,5.64,5.72,19000,,0.0142
20191106,20191113,000895.SZ,双汇发展,32.5,32.7,3400,,0.0062
20191106,20191113,000708.SZ,中信特钢,20.58,20.2,5400,,-0.0185
20191106,20191113,600309.SH,万华化学,46.7,46.17,2400,,-0.0113
20191106,20191113,601633.SH,长城汽车,9.42,9.77,11800,,0.0372
20191106,20191113,601288.SH,农业银行,3.66,3.55,30300,,-0.0301
20191106,20191113,601006.SH,大秦铁路,7.81,7.67,14200,,-0.0179
20191106,20191113,601398.SH,工商银行,5.91,5.79,18700,,-0.0203
20191106,20191113,601155.SH,新城控股,33.04,33.2,3400,,0.0048
20191106,20191113,002607.SZ,中公教育,19.97,19.8,5500,,-0.0085
20191106,20191113,601169.SH,北京银行,5.73,5.58,18800,,-0.0262
20191113,20191120,000895.SZ,双汇发展,32.7,31.94,3400,,-0.0232
20191113,20191120,601633.SH,长城汽车,9.77,9.6,11200,,-0.0174
20191113,20191120,600741.SH,华域汽车,25.26,26.2,4300,,0.0372
20191113,20191120,000708.SZ,中信特钢,20.2,22.29,5400,,0.1035
20191113,20191120,600309.SH,万华化学,46.17,46.25,2400,,0.0017
20191113,20191120,002415.SZ,海康威视,33.98,34.0,3200,,0.0006
20191113,20191120,600406.SH,国电南瑞,23.15,24.24,4700,,0.0471
20191113,20191120,002607.SZ,中公教育,19.8,20.91,5500,,0.0561
20191113,20191120,601877.SH,正泰电器,23.75,23.69,4600,,-0.0025
20191113,20191120,601006.SH,大秦铁路,7.67,7.75,14300,,0.0104
20191120,20191127,601006.SH,大秦铁路,7.75,7.9,14500,,0.0194
20191120,20191127,600585.SH,海螺水泥,44.82,47.03,2500,,0.0493
20191120,20191127,600690.SH,海尔智家,18.28,17.5,6100,,-0.0427
20191120,20191127,600406.SH,国电南瑞,24.24,23.58,4600,,-0.0272
20191120,20191127,002607.SZ,中公教育,20.91,18.81,5400,20191122,-0.1004
20191120,20191127,600028.SH,中国石化,4.89,5.02,22900,,0.0266
20191120,20191127,000538.SZ,云南白药,93.8,90.9,1200,,-0.0309
20191120,20191127,600741.SH,华域汽车,26.2,26.39,4300,,0.0073
20191120,20191127,600900.SH,长江电力,18.04,18.22,6200,,0.01
20191120,20191127,601169.SH,北京银行,5.6,5.59,19700,,-0.0018
20191127,20191204,600028.SH,中国石化,5.02,4.93,22100,,-0.0179
20191127,20191204,601006.SH,大秦铁路,7.9,7.91,14000,,0.0013
20191127,20191204,600741.SH,华域汽车,26.39,25.12,4200,,-0.0481
20191127,20191204,600019.SH,宝钢股份,5.63,5.36,19700,,-0.048
20191127,20191204,600309.SH,万华化学,49.1,48.8,2300,,-0.0061
20191127,20191204,600585.SH,海螺水泥,47.03,45.99,2400,,-0.0221
20191127,20191204,000002.SZ,万科A,28.29,27.88,3900,,-0.0145
20191127,20191204,600031.SH,三一重工,14.89,14.93,7400,,0.0027
20191127,20191204,600383.SH,金地集团,12.22,12.45,9100,,0.0188
20191127,20191204,600900.SH,长江电力,18.22,18.04,5900,,-0.0099
20191204,20191211,601006.SH,大秦铁路,7.91,7.79,13800,,-0.0152
20191204,20191211,000708.SZ,中信特钢,23.21,24.56,4700,,0.0582
20191204,20191211,600028.SH,中国石化,4.93,4.96,22200,,0.0061
20191204,20191211,600019.SH,宝钢股份,5.36,5.64,20400,,0.0522
20191204,20191211,601288.SH,农业银行,3.62,3.62,30200,,0.0
20191204,20191211,600383.SH,金地集团,12.45,12.7,8800,,0.0201
20191204,20191211,000100.SZ,TCL科技,3.82,4.11,28600,,0.0759
20191204,20191211,600016.SH,民生银行,6.18,6.21,17700,,0.0049
20191204,20191211,600585.SH,海螺水泥,45.99,48.37,2400,,0.0518
20191204,20191211,601229.SH,上海银行,9.27,9.22,11500,,-0.0054
20191211,20191218,000100.SZ,TCL科技,4.11,4.44,27200,,0.0803
20191211,20191218,600019.SH,宝钢股份,5.64,5.8,19800,,0.0284
20191211,20191218,600309.SH,万华化学,52.0,53.19,2200,,0.0229
20191211,20191218,601155.SH,新城控股,37.17,37.96,3000,,0.0213
20191211,20191218,600028.SH,中国石化,4.96,5.08,22600,,0.0242
20191211,20191218,600016.SH,民生银行,6.21,6.31,18000,,0.0161
20191211,20191218,000708.SZ,中信特钢,24.56,24.28,4600,,-0.0114
20191211,20191218,000338.SZ,潍柴动力,13.99,14.7,8000,,0.0508
20191211,20191218,600383.SH,金地集团,12.7,13.26,8800,,0.0441
20191211,20191218,600585.SH,海螺水泥,48.37,48.43,2200,,0.0012
20191218,20191225,600919.SH,江苏银行,7.23,7.14,15900,,-0.0124
20191218,20191225,601155.SH,新城控股,37.96,36.58,3000,,-0.0364
20191218,20191225,600016.SH,民生银行,6.31,6.25,18200,,-0.0095
20191218,20191225,601211.SH,国泰海通,18.36,17.69,6300,,-0.0365
20191218,20191225,600019.SH,宝钢股份,5.8,5.62,19800,,-0.031
20191218,20191225,600028.SH,中国石化,5.08,5.02,22600,,-0.0118
20191218,20191225,000069.SZ,华侨城A,7.46,7.42,15400,,-0.0054
20191218,20191225,600309.SH,万华化学,53.19,52.98,2200,,-0.0039
20191218,20191225,601601.SH,中国太保,37.68,37.01,3000,,-0.0178
20191218,20191225,601006.SH,大秦铁路,8.0,8.09,14300,,0.0112
20191225,20200102,600028.SH,中国石化,5.02,5.13,22500,,0.0219
20191225,20200102,000338.SZ,潍柴动力,15.15,16.04,7500,,0.0587
20191225,20200102,600019.SH,宝钢股份,5.62,5.77,20100,,0.0267
20191225,20200102,600104.SH,上汽集团,23.78,24.0,4800,,0.0093
20191225,20200102,600309.SH,万华化学,52.98,56.5,2100,,0.0664
20191225,20200102,001979.SZ,招商蛇口,19.62,19.99,5800,,0.0189
20191225,20200102,600660.SH,福耀玻璃,23.1,24.0,4900,,0.039
20191225,20200102,600585.SH,海螺水泥,49.93,55.3,2300,,0.1076
20191225,20200102,601328.SH,交通银行,5.58,5.66,20300,,0.0143
20191225,20200102,601006.SH,大秦铁路,8.09,8.22,13600,,0.0161
20200102,20200108,600188.SH,兖矿能源,10.63,10.85,11000,,0.0207
20200102,20200108,000338.SZ,潍柴动力,16.04,15.29,7300,,-0.0468
20200102,20200108,601006.SH,大秦铁路,8.22,8.09,14300,,-0.0158
20200102,20200108,600028.SH,中国石化,5.13,5.32,22900,,0.037
20200102,20200108,600801.SH,华新建材,26.79,25.59,4400,,-0.0448
20200102,20200108,000002.SZ,万科A,32.8,31.3,3600,,-0.0457
20200102,20200108,000069.SZ,华侨城A,7.86,7.81,14900,,-0.0064
20200102,20200108,002304.SZ,洋河股份,109.99,111.14,1100,,0.0105
20200102,20200108,601088.SH,中国神华,18.43,18.83,6400,,0.0217
20200102,20200108,600585.SH,海螺水泥,55.3,53.0,2000,,-0.0416
20200108,20200115,600188.SH,兖矿能源,10.85,10.43,10700,,-0.0387
20200108,20200115,600801.SH,华新建材,25.59,24.22,4500,,-0.0535
20200108,20200115,601088.SH,中国神华,18.83,18.08,6200,,-0.0398
20200108,20200115,600028.SH,中国石化,5.32,5.14,21800,,-0.0338
20200108,20200115,601225.SH,陕西煤业,9.36,8.96,12400,,-0.0427
20200108,20200115,601668.SH,中国建筑,6.0,5.95,19300,,-0.0083
20200108,20200115,600660.SH,福耀玻璃,24.93,26.01,4600,,0.0433
20200108,20200115,601899.SH,紫金矿业,4.79,4.73,24200,,-0.0125
20200108,20200115,600585.SH,海螺水泥,53.0,53.1,2200,,0.0019
20200108,20200115,600741.SH,华域汽车,27.36,28.12,4200,,0.0278
20200115,20200122,600741.SH,华域汽车,28.12,27.58,4100,,-0.0192
20200115,20200122,600660.SH,福耀玻璃,26.01,24.74,4400,,-0.0488
20200115,20200122,002001.SZ,新和成,24.86,24.8,4600,,-0.0024
20200115,20200122,600188.SH,兖矿能源,10.43,9.95,10900,,-0.046
20200115,20200122,002415.SZ,海康威视,35.32,34.8,3200,,-0.0147
20200115,20200122,600019.SH,宝钢股份,5.73,5.57,19900,,-0.0279
20200115,20200122,601668.SH,中国建筑,5.95,5.63,19200,,-0.0538
20200115,20200122,600016.SH,民生银行,6.38,6.26,17900,,-0.0188
20200115,20200122,600028.SH,中国石化,5.14,5.0,22200,,-0.0272
20200115,20200122,600383.SH,金地集团,14.35,13.49,7800,,-0.0599
20200122,20200205,300628.SZ,亿联网络,81.72,90.0,1300,,0.1013
20200122,20200205,002001.SZ,新和成,24.8,21.23,4400,20200203,-0.144
20200122,20200205,600028.SH,中国石化,5.0,4.63,22100,,-0.074
20200122,20200205,600741.SH,华域汽车,27.58,27.37,4000,,-0.0076
20200122,20200205,600019.SH,宝钢股份,5.57,4.89,19800,20200203,-0.1221
20200122,20200205,000100.SZ,TCL科技,5.05,4.55,21800,20200203,-0.099
20200122,20200205,601607.SH,上海医药,19.67,20.99,5600,,0.0671
20200122,20200205,002050.SZ,三花智控,20.15,22.0,5500,,0.0918
20200122,20200205,600183.SH,生益科技,24.3,21.89,4500,20200203,-0.0992
20200122,20200205,600660.SH,福耀玻璃,24.74,22.68,4500,20200203,-0.0833
20200205,20200212,300628.SZ,亿联网络,90.0,93.67,1200,,0.0408
20200205,20200212,600019.SH,宝钢股份,5.14,5.31,20700,,0.0331
20200205,20200212,002007.SZ,华兰生物,37.57,41.78,2800,,0.1121
20200205,20200212,002050.SZ,三花智控,22.0,22.24,4800,,0.0109
20200205,20200212,601607.SH,上海医药,20.99,19.64,5100,,-0.0643
20200205,20200212,000100.SZ,TCL科技,4.88,5.44,21800,,0.1148
20200205,20200212,600016.SH,民生银行,5.85,5.89,18100,,0.0068
20200205,20200212,600332.SH,白云山,37.5,36.81,2800,,-0.0184
20200205,20200212,600741.SH,华域汽车,27.37,26.87,3900,,-0.0183
20200205,20200212,601006.SH,大秦铁路,7.42,7.32,14100,,-0.0135
20200212,20200219,600019.SH,宝钢股份,5.31,5.37,20400,,0.0113
20200212,20200219,300628.SZ,亿联网络,93.67,94.0,1200,,0.0035
20200212,20200219,601933.SH,永辉超市,9.14,9.19,11800,,0.0055
20200212,20200219,002050.SZ,三花智控,22.24,22.79,4900,,0.0247
20200212,20200219,000100.SZ,TCL科技,5.44,6.08,19900,,0.1176
20200212,20200219,601607.SH,上海医药,19.64,20.87,5500,,0.0626
20200212,20200219,000895.SZ,双汇发展,32.5,33.55,3300,,0.0323
20200212,20200219,600028.SH,中国石化,4.72,4.76,22900,,0.0085
20200212,20200219,600332.SH,白云山,36.81,37.75,2900,,0.0255
20200212,20200219,000338.SZ,潍柴动力,14.1,14.44,7500,,0.0241
20200219,20200226,601933.SH,永辉超市,9.19,8.58,12100,,-0.0664
20200219,20200226,000100.SZ,TCL科技,6.08,7.17,18300,,0.1793
20200219,20200226,600019.SH,宝钢股份,5.37,5.19,20800,,-0.0335
20200219,20200226,300628.SZ,亿联网络,94.0,101.45,1200,,0.0793
20200219,20200226,000895.SZ,双汇发展,33.55,34.7,3300,,0.0343
20200219,20200226,002050.SZ,三花智控,22.79,21.76,4900,,-0.0452
20200219,20200226,600383.SH,金地集团,13.72,13.42,8100,,-0.0219
20200219,20200226,600104.SH,上汽集团,22.52,23.43,5000,,0.0404
20200219,20200226,002001.SZ,新和成,26.2,25.97,4300,,-0.0088
20200219,20200226,600028.SH,中国石化,4.76,4.63,23000,,-0.0273
20200226,20200304,600104.SH,上汽集团,23.43,23.22,4800,,-0.009
20200226,20200304,601633.SH,长城汽车,9.36,9.15,12100,,-0.0224
20200226,20200304,600801.SH,华新建材,23.28,26.2,4900,,0.1254
20200226,20200304,000708.SZ,中信特钢,26.5,28.74,4300,,0.0845
20200226,20200304,601238.SH,广汽集团,11.64,11.8,9700,,0.0137
20200226,20200304,002001.SZ,新和成,25.97,25.74,4300,,-0.0089
20200226,20200304,600019.SH,宝钢股份,5.19,5.4,21800,,0.0405
20200226,20200304,002032.SZ,苏泊尔,74.87,72.78,1500,,-0.0279
20200226,20200304,300498.SZ,温氏股份,35.26,33.68,3200,,-0.0448
20200226,20200304,600028.SH,中国石化,4.63,4.71,24300,,0.0173
20200304,20200311,600801.SH,华新建材,26.2,25.55,4400,,-0.0248
20200304,20200311,002607.SZ,中公教育,22.08,22.84,5200,,0.0344
20200304,20200311,600019.SH,宝钢股份,5.4,5.29,21300,,-0.0204
20200304,20200311,600383.SH,金地集团,15.01,14.9,7600,,-0.0073
20200304,20200311,600183.SH,生益科技,32.9,30.0,3500,20200309,-0.0881
20200304,20200311,600104.SH,上汽集团,23.22,23.42,4900,,0.0086
20200304,20200311,000708.SZ,中信特钢,28.74,27.65,4000,,-0.0379
20200304,20200311,600048.SH,保利发展,16.75,16.45,6900,,-0.0179
20200304,20200311,600028.SH,中国石化,4.71,4.81,24400,,0.0212
20200304,20200311,001979.SZ,招商蛇口,18.68,18.66,6100,,-0.0011
20200311,20200318,600028.SH,中国石化,4.81,4.59,23500,,-0.0457
20200311,20200318,600801.SH,华新建材,25.55,22.58,4400,20200316,-0.1162
20200311,20200318,000708.SZ,中信特钢,27.65,24.93,4100,20200316,-0.0984
20200311,20200318,002607.SZ,中公教育,22.84,22.34,5000,,-0.0219
20200311,20200318,600019.SH,宝钢股份,5.29,4.92,21400,,-0.0699
20200311,20200318,601800.SH,中国交建,9.4,8.98,12000,,-0.0447
20200311,20200318,601186.SH,中国铁建,10.66,10.3,10600,,-0.0338
20200311,20200318,600406.SH,国电南瑞,22.19,21.51,5100,,-0.0306
20200311,20200318,600104.SH,上汽集团,23.42,20.86,4800,20200316,-0.1093
20200311,20200318,600383.SH,金地集团,14.9,13.4,7600,20200317,-0.1007
20200318,20200325,600028.SH,中国石化,4.59,4.55,23000,,-0.0087
20200318,20200325,600406.SH,国电南瑞,21.51,21.41,4900,,-0.0046
20200318,20200325,002607.SZ,中公教育,22.34,22.5,4700,,0.0072
20200318,20200325,601186.SH,中国铁建,10.3,9.73,10200,,-0.0553
20200318,20200325,601800.SH,中国交建,8.98,8.11,11800,20200323,-0.0969
20200318,20200325,601727.SH,上海电气,5.0,4.74,21100,,-0.052
20200318,20200325,601238.SH,广汽集团,12.0,10.87,8800,20200319,-0.0942
20200318,20200325,600900.SH,长江电力,16.88,17.1,6300,,0.013
20200318,20200325,601988.SH,中国银行,3.55,3.51,29700,,-0.0113
20200318,20200325,600016.SH,民生银行,5.71,5.7,18400,,-0.0018
20200325,20200401,600028.SH,中国石化,4.55,4.42,22500,,-0.0286
20200325,20200401,600886.SH,国投电力,7.89,7.93,13000,,0.0051
20200325,20200401,600196.SH,复星医药,30.23,32.49,3400,,0.0748
20200325,20200401,600016.SH,民生银行,5.7,5.7,17900,,0.0
20200325,20200401,000895.SZ,双汇发展,36.99,39.1,2800,,0.057
20200325,20200401,601939.SH,建设银行,6.43,6.33,15900,,-0.0156
20200325,20200401,601088.SH,中国神华,15.79,16.21,6500,,0.0266
20200325,20200401,601633.SH,长城汽车,8.83,8.89,11600,,0.0068
20200325,20200401,600406.SH,国电南瑞,21.41,19.95,4800,,-0.0682
20200325,20200401,600025.SH,华能水电,3.69,3.64,26700,,-0.0136
20200401,20200408,000538.SZ,云南白药,85.65,85.62,1200,,-0.0004
20200401,20200408,601088.SH,中国神华,16.21,16.1,6300,,-0.0068
20200401,20200408,600886.SH,国投电力,7.93,7.84,12900,,-0.0113
20200401,20200408,000895.SZ,双汇发展,39.1,40.65,2600,,0.0396
20200401,20200408,600016.SH,民生银行,5.7,5.77,18000,,0.0123
20200401,20200408,600019.SH,宝钢股份,4.87,4.87,21100,,0.0
20200401,20200408,601607.SH,上海医药,19.47,19.42,5300,,-0.0026
20200401,20200408,600887.SH,伊利股份,29.49,30.0,3500,,0.0173
20200401,20200408,601328.SH,交通银行,5.16,5.2,19900,,0.0078
20200401,20200408,600104.SH,上汽集团,20.55,19.3,5000,,-0.0608
20200408,20200415,000538.SZ,云南白药,85.62,85.15,1200,,-0.0055
20200408,20200415,000895.SZ,双汇发展,40.65,40.4,2500,,-0.0062
20200408,20200415,600600.SH,青岛啤酒,46.26,47.24,2200,,0.0212
20200408,20200415,600031.SH,三一重工,18.95,19.84,5400,,0.047
20200408,20200415,600801.SH,华新建材,24.2,26.07,4200,,0.0773
20200408,20200415,600019.SH,宝钢股份,4.87,4.93,21000,,0.0123
20200408,20200415,600585.SH,海螺水泥,57.01,59.36,1800,,0.0412
20200408,20200415,600887.SH,伊利股份,30.0,30.59,3400,,0.0197
20200408,20200415,601155.SH,新城控股,31.88,32.09,3200,,0.0066
20200408,20200415,601899.SH,紫金矿业,3.9,4.26,26300,,0.0923
20200415,20200422,600019.SH,宝钢股份,4.93,4.82,21400,,-0.0223
20200415,20200422,601155.SH,新城控股,32.09,30.06,3300,,-0.0633
20200415,20200422,000596.SZ,古井贡酒,121.33,127.3,900,,0.0492
20200415,20200422,000157.SZ,中联重科,6.55,6.35,16100,,-0.0305
20200415,20200422,600031.SH,三一重工,19.84,19.3,5300,,-0.0272
20200415,20200422,600309.SH,万华化学,44.4,42.4,2400,,-0.045
20200415,20200422,600016.SH,民生银行,5.77,5.7,18300,,-0.0121
20200415,20200422,601009.SH,南京银行,7.57,7.42,13900,,-0.0198
20200415,20200422,000858.SZ,五粮液,128.47,126.54,800,,-0.015
20200415,20200422,601288.SH,农业银行,3.41,3.41,30500,,0.0
20200422,20200429,600028.SH,中国石化,4.52,4.46,22900,,-0.0133
20200422,20200429,601988.SH,中国银行,3.55,3.44,29200,,-0.031
20200422,20200429,000338.SZ,潍柴动力,13.16,12.85,7900,,-0.0236
20200422,20200429,600801.SH,华新建材,26.34,25.25,3900,,-0.0414
20200422,20200429,600019.SH,宝钢股份,4.82,4.73,21500,,-0.0187
20200422,20200429,000708.SZ,中信特钢,27.71,28.99,3700,,0.0462
20200422,20200429,601288.SH,农业银行,3.41,3.41,30400,,0.0
20200422,20200429,601009.SH,南京银行,7.42,7.54,14000,,0.0162
20200422,20200429,601390.SH,中国中铁,5.84,5.71,17700,,-0.0223
20200422,20200429,601336.SH,新华保险,42.98,44.05,2400,,0.0249
20200429,20200506,000596.SZ,古井贡酒,139.0,134.84,700,,-0.0299
20200429,20200506,600028.SH,中国石化,4.46,4.41,23100,,-0.0112
20200429,20200506,600900.SH,长江电力,17.78,17.31,5800,,-0.0264
20200429,20200506,000333.SZ,美的集团,51.4,53.0,2000,,0.0311
20200429,20200506,600340.SH,华夏幸福,22.74,23.95,4500,,0.0532
20200429,20200506,600519.SH,贵州茅台,1277.8,1251.0,100,,-0.021
20200429,20200506,601601.SH,中国太保,29.92,30.01,3400,,0.003
20200429,20200506,002304.SZ,洋河股份,96.0,98.1,1100,,0.0219
20200429,20200506,001979.SZ,招商蛇口,16.7,16.88,6200,,0.0108
20200429,20200506,600048.SH,保利发展,16.1,16.01,5000,,-0.0056
20200506,20200513,000708.SZ,中信特钢,15.87,15.95,6500,,0.005
20200506,20200513,000333.SZ,美的集团,53.0,57.6,1900,,0.0868
20200506,20200513,600048.SH,保利发展,16.01,15.71,6400,,-0.0187
20200506,20200513,002027.SZ,分众传媒,4.75,4.95,21700,,0.0421
20200506,20200513,600438.SH,通威股份,14.97,14.7,6900,,-0.018
